0	290.675134595	1664.66666667	0
1	637.085296109	1664.66666667	0
2	983.495457622	1664.66666667	0
3	1329.90561914	1664.66666667	0
4	117.470053838	1564.66666667	0
5	463.880215352	1564.66666667	0
6	810.290376865	1564.66666667	0
7	1156.70053838	1564.66666667	0
8	290.675134595	1464.66666667	0
9	637.085296109	1464.66666667	0
10	983.495457622	1464.66666667	0
11	1329.90561914	1464.66666667	0
12	117.470053838	1364.66666667	0
13	463.880215352	1364.66666667	0
14	810.290376865	1364.66666667	0
15	1156.70053838	1364.66666667	0
16	290.675134595	1264.66666667	0
17	637.085296109	1264.66666667	0
18	983.495457622	1264.66666667	0
19	1329.90561914	1264.66666667	0
20	117.470053838	1164.66666667	0
21	463.880215352	1164.66666667	0
22	810.290376865	1164.66666667	0
23	1156.70053838	1164.66666667	0
24	290.675134595	1064.66666667	0
25	637.085296109	1064.66666667	0
26	983.495457622	1064.66666667	0
27	1329.90561914	1064.66666667	0
28	117.470053838	964.666666667	0
29	463.880215352	964.666666667	0
30	810.290376865	964.666666667	0
31	1156.70053838	964.666666667	0
32	290.675134595	864.666666667	0
33	637.085296109	864.666666667	0
34	983.495457622	864.666666667	0
35	1329.90561914	864.666666667	0
36	117.470053838	764.666666667	0
37	463.880215352	764.666666667	0
38	810.290376865	764.666666667	0
39	1156.70053838	764.666666667	0
40	290.675134595	664.666666667	0
41	637.085296109	664.666666667	0
42	983.495457622	664.666666667	0
43	1329.90561914	664.666666667	0
44	117.470053838	564.666666667	0
45	463.880215352	564.666666667	0
46	810.290376865	564.666666667	0
47	1156.70053838	564.666666667	0
48	290.675134595	464.666666667	0
49	637.085296109	464.666666667	0
50	983.495457622	464.666666667	0
51	1329.90561914	464.666666667	0
52	117.470053838	364.666666667	0
53	463.880215352	364.666666667	0
54	810.290376865	364.666666667	0
55	1156.70053838	364.666666667	0
56	290.675134595	264.666666667	0
57	637.085296109	264.666666667	0
58	983.495457622	264.666666667	0
59	1329.90561914	264.666666667	0
60	117.470053838	164.666666667	0
61	463.880215352	164.666666667	0
62	810.290376865	164.666666667	0
63	1156.70053838	164.666666667	0
64	232.940107676	1564.66666667	1.0471975512
65	579.35026919	1564.66666667	1.0471975512
66	925.760430703	1564.66666667	1.0471975512
67	1272.17059222	1564.66666667	1.0471975512
68	59.735026919	1464.66666667	1.0471975512
69	406.145188433	1464.66666667	1.0471975512
70	752.555349947	1464.66666667	1.0471975512
71	1098.96551146	1464.66666667	1.0471975512
72	232.940107676	1364.66666667	1.0471975512
73	579.35026919	1364.66666667	1.0471975512
74	925.760430703	1364.66666667	1.0471975512
75	1272.17059222	1364.66666667	1.0471975512
76	59.735026919	1264.66666667	1.0471975512
77	406.145188433	1264.66666667	1.0471975512
78	752.555349947	1264.66666667	1.0471975512
79	1098.96551146	1264.66666667	1.0471975512
80	232.940107676	1164.66666667	1.0471975512
81	579.35026919	1164.66666667	1.0471975512
82	925.760430703	1164.66666667	1.0471975512
83	1272.17059222	1164.66666667	1.0471975512
84	59.735026919	1064.66666667	1.0471975512
85	406.145188433	1064.66666667	1.0471975512
86	752.555349947	1064.66666667	1.0471975512
87	1098.96551146	1064.66666667	1.0471975512
88	232.940107676	964.666666667	1.0471975512
89	579.35026919	964.666666667	1.0471975512
90	925.760430703	964.666666667	1.0471975512
91	1272.17059222	964.666666667	1.0471975512
92	59.735026919	864.666666667	1.0471975512
93	406.145188433	864.666666667	1.0471975512
94	752.555349947	864.666666667	1.0471975512
95	1098.96551146	864.666666667	1.0471975512
96	232.940107676	764.666666667	1.0471975512
97	579.35026919	764.666666667	1.0471975512
98	925.760430703	764.666666667	1.0471975512
99	1272.17059222	764.666666667	1.0471975512
100	59.735026919	664.666666667	1.0471975512
101	406.145188433	664.666666667	1.0471975512
102	752.555349947	664.666666667	1.0471975512
103	1098.96551146	664.666666667	1.0471975512
104	232.940107676	564.666666667	1.0471975512
105	579.35026919	564.666666667	1.0471975512
106	925.760430703	564.666666667	1.0471975512
107	1272.17059222	564.666666667	1.0471975512
108	59.735026919	464.666666667	1.0471975512
109	406.145188433	464.666666667	1.0471975512
110	752.555349947	464.666666667	1.0471975512
111	1098.96551146	464.666666667	1.0471975512
112	232.940107676	364.666666667	1.0471975512
113	579.35026919	364.666666667	1.0471975512
114	925.760430703	364.666666667	1.0471975512
115	1272.17059222	364.666666667	1.0471975512
116	59.735026919	264.666666667	1.0471975512
117	406.145188433	264.666666667	1.0471975512
118	752.555349947	264.666666667	1.0471975512
119	1098.96551146	264.666666667	1.0471975512
120	232.940107676	164.666666667	1.0471975512
121	579.35026919	164.666666667	1.0471975512
122	925.760430703	164.666666667	1.0471975512
123	1272.17059222	164.666666667	1.0471975512
124	59.735026919	64.6666666667	1.0471975512
125	406.145188433	64.6666666667	1.0471975512
126	752.555349947	64.6666666667	1.0471975512
127	1098.96551146	64.6666666667	1.0471975512
128	348.410161514	1564.66666667	2.09439510239
129	694.820323028	1564.66666667	2.09439510239
130	1041.23048454	1564.66666667	2.09439510239
131	1387.64064606	1564.66666667	2.09439510239
132	175.205080757	1464.66666667	2.09439510239
133	521.615242271	1464.66666667	2.09439510239
134	868.025403784	1464.66666667	2.09439510239
135	1214.4355653	1464.66666667	2.09439510239
136	348.410161514	1364.66666667	2.09439510239
137	694.820323028	1364.66666667	2.09439510239
138	1041.23048454	1364.66666667	2.09439510239
139	1387.64064606	1364.66666667	2.09439510239
140	175.205080757	1264.66666667	2.09439510239
141	521.615242271	1264.66666667	2.09439510239
142	868.025403784	1264.66666667	2.09439510239
143	1214.4355653	1264.66666667	2.09439510239
144	348.410161514	1164.66666667	2.09439510239
145	694.820323028	1164.66666667	2.09439510239
146	1041.23048454	1164.66666667	2.09439510239
147	1387.64064606	1164.66666667	2.09439510239
148	175.205080757	1064.66666667	2.09439510239
149	521.615242271	1064.66666667	2.09439510239
150	868.025403784	1064.66666667	2.09439510239
151	1214.4355653	1064.66666667	2.09439510239
152	348.410161514	964.666666667	2.09439510239
153	694.820323028	964.666666667	2.09439510239
154	1041.23048454	964.666666667	2.09439510239
155	1387.64064606	964.666666667	2.09439510239
156	175.205080757	864.666666667	2.09439510239
157	521.615242271	864.666666667	2.09439510239
158	868.025403784	864.666666667	2.09439510239
159	1214.4355653	864.666666667	2.09439510239
160	348.410161514	764.666666667	2.09439510239
161	694.820323028	764.666666667	2.09439510239
